latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-14.02722,19.43907,311.08,1.3,1.13,2024-05-21,1312,A,55,6.1NRT,299.23,6.99,D
-13.29963,23.55268,309.79,2.69,1.57,2024-05-21,1312,A,49,6.1NRT,298.24,18.08,D
-13.30393,23.52859,313.43,2.68,1.57,2024-05-21,1312,A,63,6.1NRT,297.91,31.09,D
-13.30821,23.5046,310.14,2.66,1.57,2024-05-21,1312,A,51,6.1NRT,298.98,19.9,D
-13.37617,23.0437,311.97,2.45,1.51,2024-05-21,1312,A,51,6.1NRT,298.9,19.28,D
-13.48251,22.4397,315.16,2.19,1.43,2024-05-21,1312,A,67,6.1NRT,301.88,15.53,D
-13.43447,22.63805,316.55,2.27,1.46,2024-05-21,1312,A,46,6.1NRT,304.04,15.08,D
-13.42883,22.59496,318.9,2.25,1.45,2024-05-21,1312,A,73,6.1NRT,303.61,23.94,D
-13.43243,22.57471,318.9,2.24,1.45,2024-05-21,1312,A,73,6.1NRT,303.64,24.43,D
-13.43129,22.58994,321.9,2.25,1.45,2024-05-21,1312,A,77,6.1NRT,303.74,33.15,D
-13.91083,19.00508,319.21,1.23,1.1,2024-05-21,1312,A,64,6.1NRT,307.31,12.71,D
-13.57107,20.9814,316.94,1.69,1.28,2024-05-21,1312,A,69,6.1NRT,297.71,21.94,D
-13.57361,20.96615,313.1,1.68,1.28,2024-05-21,1312,A,62,6.1NRT,297.49,15.11,D
-13.61497,20.57934,316.81,1.58,1.24,2024-05-21,1312,A,69,6.1NRT,300.19,20.14,D
-13.61733,20.56515,317.78,1.57,1.24,2024-05-21,1312,A,70,6.1NRT,298.38,21.24,D
-13.08638,23.44527,307.66,2.66,1.57,2024-05-21,1312,A,26,6.1NRT,293.64,14.94,D
-13.11427,23.04524,317.2,2.48,1.52,2024-05-21,1312,A,43,6.1NRT,303.07,32.17,D
-13.78927,18.53692,317.27,1.17,1.08,2024-05-21,1312,A,27,6.1NRT,304.48,9.26,D
-13.73992,18.53962,322.74,1.17,1.08,2024-05-21,1312,A,78,6.1NRT,303.68,16.8,D
-13.7416,18.52897,337.88,1.17,1.08,2024-05-21,1312,A,89,6.1NRT,303.54,41.59,D
-14.00653,16.67423,313.15,1.01,1,2024-05-21,1312,A,64,6.1NRT,301.52,7.45,D
-13.07985,22.33554,316.24,2.19,1.43,2024-05-21,1312,A,67,6.1NRT,300.52,19.94,D
-13.70011,18.33351,330.55,1.14,1.07,2024-05-21,1312,A,85,6.1NRT,306.9,28.28,D
-13.70172,18.32316,317.76,1.14,1.07,2024-05-21,1312,A,72,6.1NRT,305.63,11.25,D
-13.96945,16.36933,315.58,1,1,2024-05-21,1312,A,68,6.1NRT,301.5,8.85,D
-14.00797,16.10552,312.24,1,1,2024-05-21,1312,A,59,6.1NRT,300.43,5.33,D
-12.93892,22.61484,336.18,2.31,1.47,2024-05-21,1312,A,89,6.1NRT,300.85,106.23,D
-13.77899,16.41118,310.69,1,1,2024-05-21,1312,A,55,6.1NRT,300.63,4.82,D
-12.76474,22.40169,335.47,2.24,1.45,2024-05-21,1312,A,77,6.1NRT,300.88,90.27,D
-12.75192,22.39936,333.47,2.24,1.45,2024-05-21,1312,A,76,6.1NRT,301.45,82.95,D
-12.66218,22.30873,323.45,2.22,1.44,2024-05-21,1312,A,35,6.1NRT,291.78,45.35,D
-13.65944,15.6396,321.4,1,1,2024-05-21,1312,A,75,6.1NRT,301.93,13.2,D
-13.66075,15.63051,338.33,1,1,2024-05-21,1312,A,89,6.1NRT,302.2,35.1,D
-13.47513,16.65317,315.28,1.01,1.01,2024-05-21,1312,A,68,6.1NRT,302.92,8.36,D
-13.23042,18.16565,308.72,1.14,1.06,2024-05-21,1312,A,50,6.1NRT,297.8,6.47,D
-13.03623,18.90646,317.37,1.25,1.11,2024-05-21,1312,A,57,6.1NRT,304.55,13.36,D
-13.10296,18.20207,316.6,1.15,1.07,2024-05-21,1312,A,32,6.1NRT,300.32,10.08,D
-13.54535,15.08495,315.69,1.02,1.01,2024-05-21,1312,A,64,6.1NRT,302.69,6.85,D
-13.45261,15.09371,313.03,1.02,1.01,2024-05-21,1312,A,56,6.1NRT,302.54,5.53,D
-13.38267,15.39315,321.04,1.01,1,2024-05-21,1312,A,74,6.1NRT,303.61,11.95,D
-13.47435,14.67694,312.79,1.05,1.02,2024-05-21,1312,A,36,6.1NRT,302.16,5.49,D
-13.47568,14.66737,314.86,1.05,1.02,2024-05-21,1312,A,54,6.1NRT,304.13,7.07,D
-13.5007,14.35846,316.91,1.07,1.03,2024-05-21,1312,A,56,6.1NRT,304.67,8.53,D
-13.43336,14.77001,314.88,1.04,1.02,2024-05-21,1312,A,44,6.1NRT,302.21,6.99,D
-13.43471,14.7605,353.36,1.04,1.02,2024-05-21,1312,A,97,6.1NRT,304.45,67.14,D
-13.42433,14.76867,314.27,1.04,1.02,2024-05-21,1312,A,56,6.1NRT,302.06,6.69,D
-13.42566,14.75924,316.09,1.04,1.02,2024-05-21,1312,A,63,6.1NRT,304.09,8.37,D
-13.43094,14.72178,321.25,1.04,1.02,2024-05-21,1312,A,55,6.1NRT,299.42,12.75,D
-13.4232,14.71111,348.03,1.04,1.02,2024-05-21,1312,A,94,6.1NRT,302.67,53.78,D
-13.20654,15.97234,323.89,1,1,2024-05-21,1312,A,78,6.1NRT,302.26,15.94,D
-13.29548,15.35489,318.52,1.01,1,2024-05-21,1312,A,70,6.1NRT,301.58,11.37,D
-13.3805,14.75238,322.74,1.04,1.02,2024-05-21,1312,A,75,6.1NRT,300.43,15.98,D
-13.34422,14.81827,328.64,1.03,1.02,2024-05-21,1312,A,81,6.1NRT,304.52,21.55,D
-13.33655,14.80744,317.76,1.03,1.02,2024-05-21,1312,A,58,6.1NRT,303.72,9.61,D
-13.32623,14.81535,315.94,1.03,1.02,2024-05-21,1312,A,36,6.1NRT,301.38,7.56,D
-13.32759,14.8058,338.91,1.03,1.02,2024-05-21,1312,A,89,6.1NRT,302.84,36.42,D
-12.6363,18.83232,324.02,1.25,1.11,2024-05-21,1312,A,46,6.1NRT,301.73,21.18,D
-13.03135,16.22029,313.05,1,1,2024-05-21,1312,A,60,6.1NRT,302.3,5.68,D
-13.2311,14.83297,314.03,1.03,1.01,2024-05-21,1312,A,56,6.1NRT,301.11,8.83,D
-12.62645,18.83067,321.61,1.25,1.11,2024-05-21,1312,A,64,6.1NRT,300.39,18.74,D
-12.62822,18.81937,320.65,1.25,1.11,2024-05-21,1312,A,67,6.1NRT,299.91,17.99,D
-11.64224,24.08062,317.16,3.19,1.69,2024-05-21,1312,A,72,6.1NRT,293.01,59.76,D
-11.64725,24.05254,321.29,3.18,1.69,2024-05-21,1312,A,77,6.1NRT,293.8,76.94,D
-12.52301,18.84204,309.5,1.26,1.12,2024-05-21,1312,A,48,6.1NRT,298.56,6.64,D
-13.00389,15.65484,315.8,1,1,2024-05-21,1312,A,65,6.1NRT,304.27,7.3,D
-12.14025,21.12748,316.14,1.84,1.33,2024-05-21,1312,A,70,6.1NRT,297.06,21.03,D
-13.13919,14.63963,317.84,1.04,1.02,2024-05-21,1312,A,65,6.1NRT,303.47,9.72,D
-13.14051,14.63019,322.99,1.04,1.02,2024-05-21,1312,A,74,6.1NRT,303.29,14.96,D
-12.97829,15.70646,315.55,1,1,2024-05-21,1312,A,64,6.1NRT,303.85,7.3,D
-11.60249,24.04479,317.39,3.18,1.69,2024-05-21,1312,A,72,6.1NRT,292.84,59.48,D
-11.58767,24.04168,311.42,3.18,1.69,2024-05-21,1312,A,44,6.1NRT,290.82,33.76,D
-11.59804,24.06555,306.9,3.19,1.69,2024-05-21,1312,A,16,6.1NRT,291.47,19.39,D
-11.60294,24.03749,316.62,3.18,1.69,2024-05-21,1312,A,71,6.1NRT,293.11,58.15,D
-11.85665,22.56159,313.88,2.41,1.5,2024-05-21,1312,A,67,6.1NRT,298.79,22.29,D
-12.77412,16.77652,315.97,1.03,1.01,2024-05-21,1312,A,67,6.1NRT,303.61,7.56,D
-12.8391,16.33624,314.93,1.01,1,2024-05-21,1312,A,64,6.1NRT,301.54,6.66,D
-12.57174,18.05709,310.97,1.14,1.07,2024-05-21,1312,A,43,6.1NRT,300.82,6.31,D
-11.22974,25.74273,319.09,4.38,1.93,2024-05-21,1312,A,56,6.1NRT,291.47,120.86,D
-12.97588,15.07625,322.38,1.02,1.01,2024-05-21,1312,A,74,6.1NRT,299.12,15.08,D
-11.84286,22.17321,315.57,2.24,1.45,2024-05-21,1312,A,70,6.1NRT,299.43,26.18,D
-12.95802,15.07346,337.46,1.02,1.01,2024-05-21,1312,A,88,6.1NRT,303.29,33.81,D
-12.95932,15.0643,339.43,1.02,1.01,2024-05-21,1312,A,89,6.1NRT,301.89,36.2,D
-12.99725,14.79465,313.11,1.03,1.01,2024-05-21,1312,A,41,6.1NRT,301.57,5.9,D
-12.99856,14.78532,314,1.03,1.01,2024-05-21,1312,A,47,6.1NRT,301.48,6.36,D
-12.9549,15.02986,335.56,1.02,1.01,2024-05-21,1312,A,86,6.1NRT,300.16,30.34,D
-12.9562,15.0207,353.9,1.02,1.01,2024-05-21,1312,A,97,6.1NRT,300.83,65.91,D
-12.98419,14.82508,321.24,1.03,1.01,2024-05-21,1312,A,72,6.1NRT,303.94,13.08,D
-11.22831,25.73751,311.97,4.38,1.93,2024-05-21,1312,A,46,6.1NRT,291.65,68.55,D
-11.75677,22.69602,314.54,2.48,1.52,2024-05-21,1312,A,68,6.1NRT,298.63,27.17,D
-11.84509,22.16839,314.23,2.24,1.45,2024-05-21,1312,A,67,6.1NRT,298.69,21.81,D
-12.89227,15.40305,312.56,1.01,1,2024-05-21,1312,A,52,6.1NRT,301.48,5.5,D
-12.94335,15.04678,333.33,1.02,1.01,2024-05-21,1312,A,85,6.1NRT,303.73,26.78,D
-12.94596,15.0285,327.24,1.02,1.01,2024-05-21,1312,A,79,6.1NRT,303.22,19.75,D
-12.94859,15.01008,325.37,1.02,1.01,2024-05-21,1312,A,77,6.1NRT,297.62,18.18,D
-12.97814,14.73826,321.72,1.03,1.02,2024-05-21,1312,A,72,6.1NRT,305.97,11.99,D
-12.92175,15.00599,316.1,1.02,1.01,2024-05-21,1312,A,43,6.1NRT,297.34,9.53,D
-12.92307,14.99671,327.08,1.02,1.01,2024-05-21,1312,A,79,6.1NRT,298.16,20.88,D
-12.91281,15.00465,317.73,1.02,1.01,2024-05-21,1312,A,62,6.1NRT,297.25,11.44,D
-12.94337,14.72356,317.46,1.03,1.02,2024-05-21,1312,A,59,6.1NRT,303.84,7.26,D
-12.96038,14.60241,316.76,1.04,1.02,2024-05-21,1312,A,61,6.1NRT,300.64,10.73,D
-12.72731,16.16445,316.33,1,1,2024-05-21,1312,A,25,6.1NRT,304.66,6.42,D
-12.72864,16.15539,321.47,1,1,2024-05-21,1312,A,72,6.1NRT,304.25,11.6,D
-12.72997,16.14634,331.94,1,1,2024-05-21,1312,A,84,6.1NRT,305.45,24.13,D
-12.74059,16.07387,317.35,1,1,2024-05-21,1312,A,68,6.1NRT,301.42,8.84,D
-12.7538,15.98342,318.47,1,1,2024-05-21,1312,A,70,6.1NRT,304.26,10.03,D
-12.75512,15.97438,319.23,1,1,2024-05-21,1312,A,71,6.1NRT,302.36,10.62,D
-12.67003,16.49095,351.2,1.01,1.01,2024-05-21,1312,A,96,6.1NRT,304.39,60.2,D
-12.67139,16.48177,353.93,1.01,1.01,2024-05-21,1312,A,97,6.1NRT,304.42,66.46,D
-12.766,15.83742,315.39,1,1,2024-05-21,1312,A,64,6.1NRT,303.45,5.89,D
-12.92533,14.7208,325.31,1.03,1.02,2024-05-21,1312,A,77,6.1NRT,303.74,16.13,D
-12.92664,14.71143,317.56,1.04,1.02,2024-05-21,1312,A,45,6.1NRT,304.48,8.18,D
-12.79768,15.55567,313.75,1,1,2024-05-21,1312,A,57,6.1NRT,302.74,5.39,D
-12.98224,14.18571,323.8,1.08,1.04,2024-05-21,1312,A,74,6.1NRT,304.6,14.87,D
-12.70538,16.0526,315.09,1,1,2024-05-21,1312,A,61,6.1NRT,302.18,6.82,D
-12.63244,16.48787,314.53,1.01,1.01,2024-05-21,1312,A,63,6.1NRT,301.27,7.1,D
-12.69783,16.04219,314.9,1,1,2024-05-21,1312,A,34,6.1NRT,300.87,6.17,D
-12.76685,15.3779,316.36,1.01,1,2024-05-21,1312,A,47,6.1NRT,304.13,9.29,D
-12.60353,16.43654,317.24,1.01,1.01,2024-05-21,1312,A,68,6.1NRT,302.49,9.98,D
-12.69002,15.84693,314.53,1,1,2024-05-21,1312,A,62,6.1NRT,302.97,6.66,D
-12.56877,16.60929,314.08,1.02,1.01,2024-05-21,1312,A,62,6.1NRT,302.78,7.04,D
-11.79812,21.29165,309.7,1.92,1.35,2024-05-21,1312,A,35,6.1NRT,296.68,9.6,D
-11.80985,21.22321,322.16,1.9,1.35,2024-05-21,1312,A,63,6.1NRT,295.12,35.92,D
-12.6291,16.07784,316.26,1,1,2024-05-21,1312,A,66,6.1NRT,302.51,6.94,D
-12.58173,16.33398,318.1,1.01,1,2024-05-21,1312,A,70,6.1NRT,302.89,9.12,D
-12.58307,16.32487,314.69,1.01,1,2024-05-21,1312,A,62,6.1NRT,303.37,6.12,D
-12.48846,16.90403,319.96,1.04,1.02,2024-05-21,1312,A,73,6.1NRT,305.88,11.04,D
-12.48985,16.89469,313.98,1.04,1.02,2024-05-21,1312,A,46,6.1NRT,302.75,5.73,D
-12.71753,15.33687,317.13,1.01,1,2024-05-21,1312,A,35,6.1NRT,302,7.96,D
-11.7942,21.28519,310.13,1.92,1.35,2024-05-21,1312,A,50,6.1NRT,296.87,11.47,D
-11.80264,21.23371,321.03,1.9,1.35,2024-05-21,1312,A,76,6.1NRT,296.09,35.46,D
-12.28927,18.09935,310.15,1.16,1.07,2024-05-21,1312,A,30,6.1NRT,293.52,7.09,D
-12.49875,16.64907,324.11,1.02,1.01,2024-05-21,1312,A,78,6.1NRT,305.47,15.92,D
-12.50012,16.63983,349.59,1.02,1.01,2024-05-21,1312,A,95,6.1NRT,306.35,57.17,D
-12.50148,16.63061,315.7,1.02,1.01,2024-05-21,1312,A,57,6.1NRT,301.03,7.31,D
-12.56749,16.1831,315.08,1,1,2024-05-21,1312,A,64,6.1NRT,303.4,5.61,D
-12.57546,16.12871,320.38,1,1,2024-05-21,1312,A,67,6.1NRT,303.94,9.99,D
-12.94568,13.5173,323.66,1.15,1.07,2024-05-21,1312,A,55,6.1NRT,309.92,9.91,D
-12.66247,15.46728,314.54,1,1,2024-05-21,1312,A,62,6.1NRT,302.25,7.31,D
-12.75009,14.78887,337.25,1.03,1.01,2024-05-21,1312,A,88,6.1NRT,301.13,33.58,D
-12.65771,15.3741,316.66,1,1,2024-05-21,1312,A,51,6.1NRT,305.73,8.08,D
-12.7411,14.78755,332.81,1.03,1.01,2024-05-21,1312,A,84,6.1NRT,303.83,26.33,D
-12.74241,14.77829,323.39,1.03,1.01,2024-05-21,1312,A,75,6.1NRT,303.33,14.7,D
-12.45051,16.72656,322.06,1.03,1.01,2024-05-21,1312,A,60,6.1NRT,307.31,10.42,D
-12.53596,16.15038,331.45,1,1,2024-05-21,1312,A,84,6.1NRT,304.66,23.24,D
-12.47318,16.51334,317.62,1.02,1.01,2024-05-21,1312,A,69,6.1NRT,302.47,8.95,D
-12.47454,16.50421,311.85,1.02,1.01,2024-05-21,1312,A,47,6.1NRT,301.18,3.99,D
-12.48528,16.35896,312.58,1.01,1,2024-05-21,1312,A,51,6.1NRT,301.49,5.49,D
-12.49596,16.28621,315.38,1.01,1,2024-05-21,1312,A,52,6.1NRT,300.98,7.22,D
-12.51325,16.16808,327.14,1,1,2024-05-21,1312,A,80,6.1NRT,303.92,16.42,D
-12.50304,16.17579,317.26,1,1,2024-05-21,1312,A,51,6.1NRT,303.3,7.62,D
-12.50437,16.16672,320,1,1,2024-05-21,1312,A,70,6.1NRT,306.02,10.02,D
-12.86152,13.66632,319.89,1.13,1.06,2024-05-21,1312,A,67,6.1NRT,307.66,9.18,D
-12.42553,16.6404,326.31,1.02,1.01,2024-05-21,1312,A,80,6.1NRT,305.03,15.65,D
-12.4269,16.63117,334.35,1.02,1.01,2024-05-21,1312,A,86,6.1NRT,305,27.08,D
-12.45266,16.45675,319.3,1.01,1.01,2024-05-21,1312,A,71,6.1NRT,302.5,10.26,D
-12.45401,16.44757,319.99,1.01,1.01,2024-05-21,1312,A,72,6.1NRT,305.6,11.15,D
-12.45536,16.43841,316.12,1.01,1.01,2024-05-21,1312,A,53,6.1NRT,304.96,7.26,D
-12.45671,16.42925,313.81,1.01,1.01,2024-05-21,1312,A,43,6.1NRT,301.54,5.4,D
-11.78933,20.67237,312.58,1.73,1.29,2024-05-21,1312,A,0,6.1NRT,291.34,18.56,D
-12.64528,15.06766,332.28,1.01,1.01,2024-05-21,1312,A,85,6.1NRT,300.05,27.87,D
-12.64658,15.05851,341.27,1.01,1.01,2024-05-21,1312,A,91,6.1NRT,298.94,42.22,D
-12.41582,16.58232,313.18,1.02,1.01,2024-05-21,1312,A,48,6.1NRT,302.84,4.41,D
-12.63376,15.08447,312.24,1.01,1.01,2024-05-21,1312,A,49,6.1NRT,301.52,6.88,D
-12.63507,15.07534,313.9,1.01,1.01,2024-05-21,1312,A,59,6.1NRT,301.28,8.36,D
-12.39318,16.67311,325.43,1.02,1.01,2024-05-21,1312,A,60,6.1NRT,304.66,12.76,D
-10.98148,25.10001,321.15,3.95,1.85,2024-05-21,1312,A,77,6.1NRT,294.94,104.64,D
-12.38284,16.68093,316.54,1.02,1.01,2024-05-21,1312,A,33,6.1NRT,304.43,4.76,D
-12.34746,16.85598,323.94,1.04,1.02,2024-05-21,1312,A,77,6.1NRT,305.35,13.23,D
-12.37801,16.65183,322.56,1.02,1.01,2024-05-21,1312,A,75,6.1NRT,305.12,10.59,D
-12.38762,16.58735,316.38,1.02,1.01,2024-05-21,1312,A,60,6.1NRT,305.65,7.09,D
-12.30004,17.10896,315.11,1.05,1.02,2024-05-21,1312,A,64,6.1NRT,303.83,6.5,D
-12.33845,16.85458,327.84,1.04,1.02,2024-05-21,1312,A,81,6.1NRT,304.02,17.6,D
-10.83648,25.6031,317.4,4.34,1.92,2024-05-21,1312,A,72,6.1NRT,293.15,85.78,D
-12.38615,16.47438,316.33,1.02,1.01,2024-05-21,1312,A,65,6.1NRT,302.87,6.7,D
-12.42796,16.19201,312.59,1.01,1,2024-05-21,1312,A,55,6.1NRT,302.59,5.11,D
-12.47699,15.85734,325.07,1,1,2024-05-21,1312,A,78,6.1NRT,302.35,18.26,D
-10.9764,25.09412,331.4,3.95,1.85,2024-05-21,1312,A,85,6.1NRT,296.1,193.17,D
-12.32526,16.76109,318.82,1.03,1.01,2024-05-21,1312,A,70,6.1NRT,306.08,9.1,D
-12.37692,16.41121,313.69,1.01,1.01,2024-05-21,1312,A,59,6.1NRT,301.31,5.96,D
-12.40633,16.21084,312.72,1.01,1,2024-05-21,1312,A,55,6.1NRT,302.2,5.71,D
-12.43548,16.01159,316.72,1,1,2024-05-21,1312,A,66,6.1NRT,301.37,9.18,D
-12.81018,13.37768,324.65,1.16,1.07,2024-05-21,1312,A,74,6.1NRT,311.25,9.97,D
-12.24445,17.24117,313.08,1.07,1.03,2024-05-21,1312,A,59,6.1NRT,302.07,5.42,D
-12.32317,16.7132,321.48,1.03,1.01,2024-05-21,1312,A,74,6.1NRT,306.97,11.51,D
-11.39198,22.51437,318.07,2.44,1.51,2024-05-21,1312,A,73,6.1NRT,294.14,41.26,D
-11.39565,22.49269,318.51,2.43,1.5,2024-05-21,1312,A,73,6.1NRT,294.49,42.27,D
-12.28786,16.88878,315.45,1.04,1.02,2024-05-21,1312,A,61,6.1NRT,302.46,6.05,D
-12.32653,16.6286,321.65,1.02,1.01,2024-05-21,1312,A,74,6.1NRT,303.89,12.28,D
-10.83481,25.5976,314.9,4.34,1.92,2024-05-21,1312,A,68,6.1NRT,293.21,70.33,D
-10.94844,24.87631,312.55,3.8,1.82,2024-05-21,1312,A,63,6.1NRT,296.26,50.66,D
-12.36677,16.23255,314.83,1.01,1,2024-05-21,1312,A,62,6.1NRT,302.71,6.98,D
-12.36811,16.22346,330.09,1.01,1,2024-05-21,1312,A,83,6.1NRT,304.04,22.94,D
-11.36329,22.44251,312.82,2.41,1.5,2024-05-21,1312,A,63,6.1NRT,296.39,24.29,D
-12.27895,16.76328,322.05,1.03,1.01,2024-05-21,1312,A,75,6.1NRT,305.43,11.02,D
-12.53097,15.0355,334.94,1.01,1.01,2024-05-21,1312,A,81,6.1NRT,308.07,29.24,D
-11.45516,21.83118,314.48,2.15,1.42,2024-05-21,1312,A,67,6.1NRT,298.55,25.42,D
-12.04067,18.19756,317.85,1.18,1.08,2024-05-21,1312,A,54,6.1NRT,300.37,12.24,D
-12.32935,16.30118,321.19,1.01,1,2024-05-21,1312,A,74,6.1NRT,301.2,13.47,D
-12.3307,16.29207,313.89,1.01,1,2024-05-21,1312,A,59,6.1NRT,300.45,6.75,D
-12.49491,15.16091,314.59,1.01,1,2024-05-21,1312,A,44,6.1NRT,299.59,7.57,D
-12.51052,15.05112,331.1,1.01,1.01,2024-05-21,1312,A,84,6.1NRT,306.13,21.97,D
-12.52357,14.95909,314.86,1.02,1.01,2024-05-21,1312,A,42,6.1NRT,303.66,6.21,D
-12.55617,14.72815,311.92,1.03,1.01,2024-05-21,1312,A,18,6.1NRT,300.05,4.52,D
-12.33388,16.20889,312.73,1.01,1,2024-05-21,1312,A,55,6.1NRT,301.48,5.41,D
-12.33522,16.19981,336.44,1.01,1,2024-05-21,1312,A,87,6.1NRT,301.48,31.94,D
-12.36447,16.0007,316.14,1,1,2024-05-21,1312,A,65,6.1NRT,301.22,8.56,D
-12.54456,14.74544,317.27,1.03,1.01,2024-05-21,1312,A,53,6.1NRT,304.4,8.33,D
-10.93997,24.86697,309.13,3.8,1.82,2024-05-21,1312,A,49,6.1NRT,295.97,30.69,D
-11.45079,21.84298,310.02,2.15,1.43,2024-05-21,1312,A,35,6.1NRT,296.63,14.33,D
-12.2335,16.81624,325.51,1.03,1.02,2024-05-21,1312,A,79,6.1NRT,307.7,14.32,D
-12.26638,16.59389,327.85,1.02,1.01,2024-05-21,1312,A,81,6.1NRT,302.53,19.54,D
-12.51191,14.90395,317.18,1.02,1.01,2024-05-21,1312,A,42,6.1NRT,306.65,7.61,D
-12.54125,14.63394,320.99,1.03,1.02,2024-05-21,1312,A,53,6.1NRT,301.47,12.88,D
-12.19316,16.96342,320.1,1.04,1.02,2024-05-21,1312,A,72,6.1NRT,302.98,11.86,D
-12.52957,14.65134,319.82,1.03,1.02,2024-05-21,1312,A,65,6.1NRT,298.51,11.39,D
-12.53084,14.64232,321.78,1.03,1.02,2024-05-21,1312,A,71,6.1NRT,298.98,13.45,D
-11.47203,21.48172,313.73,2.02,1.38,2024-05-21,1312,A,55,6.1NRT,297.34,20.53,D
-11.99068,18.23721,319.68,1.19,1.08,2024-05-21,1312,A,74,6.1NRT,300.45,16.41,D
-12.36382,15.68007,316.92,1,1,2024-05-21,1312,A,67,6.1NRT,304.13,8.91,D
-12.44736,15.10011,325.28,1.01,1.01,2024-05-21,1312,A,78,6.1NRT,302.05,16.89,D
-12.51829,14.60114,320.39,1.04,1.02,2024-05-21,1312,A,71,6.1NRT,302.81,12.71,D
-12.20513,16.69762,320.11,1.03,1.01,2024-05-21,1312,A,69,6.1NRT,303.16,10.31,D
-12.43845,15.09872,319.53,1.01,1.01,2024-05-21,1312,A,71,6.1NRT,302.55,10.94,D
-12.43977,15.08951,315.47,1.01,1.01,2024-05-21,1312,A,63,6.1NRT,301.05,7.72,D
-10.96949,24.15185,311.31,3.34,1.72,2024-05-21,1312,A,56,6.1NRT,296.6,34.52,D
-11.24016,22.61584,311.76,2.5,1.52,2024-05-21,1312,A,53,6.1NRT,297.25,19.82,D
-11.24401,22.59363,317.82,2.49,1.52,2024-05-21,1312,A,72,6.1NRT,297.04,37.38,D
-11.25546,22.5275,312.47,2.46,1.51,2024-05-21,1312,A,63,6.1NRT,297.75,18.79,D
-12.21128,16.59474,317.8,1.02,1.01,2024-05-21,1312,A,68,6.1NRT,303.92,9.31,D
-12.15077,16.93743,318.73,1.04,1.02,2024-05-21,1312,A,70,6.1NRT,302.75,10.09,D
-12.31885,15.80235,316.31,1,1,2024-05-21,1312,A,65,6.1NRT,303.24,7.93,D
-12.32016,15.79332,321.35,1,1,2024-05-21,1312,A,74,6.1NRT,303.42,12.58,D
-12.48716,14.626,316.66,1.03,1.02,2024-05-21,1312,A,56,6.1NRT,300.71,9.81,D
-10.74114,25.22459,313.84,4.08,1.87,2024-05-21,1312,A,55,6.1NRT,297.42,49.57,D
-11.28803,22.18336,315.78,2.3,1.47,2024-05-21,1312,A,69,6.1NRT,298.32,27.83,D
-12.41688,15.05828,314.31,1.01,1.01,2024-05-21,1312,A,58,6.1NRT,303.63,7.15,D
-12.47817,14.6245,326.44,1.03,1.02,2024-05-21,1312,A,78,6.1NRT,304.2,19.52,D
-10.92387,24.1436,316.66,3.34,1.72,2024-05-21,1312,A,53,6.1NRT,297.37,54.75,D
-12.20224,16.47107,313.75,1.02,1.01,2024-05-21,1312,A,58,6.1NRT,302.78,5.59,D
-10.97383,24.14778,313.61,3.34,1.72,2024-05-21,1312,A,56,6.1NRT,297.19,42.55,D
-12.21813,16.29968,314.16,1.01,1,2024-05-21,1312,A,59,6.1NRT,301.83,6.75,D
-11.29136,22.17877,313.69,2.3,1.47,2024-05-21,1312,A,65,6.1NRT,298.81,22.04,D
-10.92822,24.13948,314.31,3.34,1.72,2024-05-21,1312,A,55,6.1NRT,297.77,45.07,D
-12.35835,15.14627,312.09,1.01,1,2024-05-21,1312,A,52,6.1NRT,301.21,5.61,D
-10.91303,24.13664,312.09,3.34,1.72,2024-05-21,1312,A,50,6.1NRT,297.24,34.01,D
-12.10888,16.79095,316.77,1.03,1.02,2024-05-21,1312,A,59,6.1NRT,305.63,6.74,D
-11.20368,22.37923,313.79,2.4,1.49,2024-05-21,1312,A,65,6.1NRT,297.41,24.33,D
-12.10959,16.72445,314.37,1.03,1.01,2024-05-21,1312,A,61,6.1NRT,304.07,6.33,D
-12.11097,16.71517,313.6,1.03,1.01,2024-05-21,1312,A,58,6.1NRT,303.54,5.6,D
-12.16148,16.37488,319.36,1.01,1.01,2024-05-21,1312,A,71,6.1NRT,302.97,10.61,D
-12.05414,17.03271,316.22,1.05,1.02,2024-05-21,1312,A,66,6.1NRT,302.4,8.22,D
-12.05557,17.02321,320.85,1.05,1.02,2024-05-21,1312,A,74,6.1NRT,301.3,13.13,D
-12.16469,16.29144,317.33,1.01,1,2024-05-21,1312,A,67,6.1NRT,302.98,9.32,D
-12.35115,15.00542,316.01,1.01,1.01,2024-05-21,1312,A,51,6.1NRT,303.71,7.06,D
-12.35246,14.99621,319.23,1.01,1.01,2024-05-21,1312,A,65,6.1NRT,304.36,9.92,D
-11.22761,22.08327,311.61,2.27,1.46,2024-05-21,1312,A,60,6.1NRT,296.49,18.64,D
-11.23109,22.06303,313.45,2.26,1.46,2024-05-21,1312,A,65,6.1NRT,296.9,23.37,D
-11.24829,21.96297,311.7,2.22,1.44,2024-05-21,1312,A,60,6.1NRT,296.31,19.37,D
-11.25169,21.9432,315.64,2.21,1.44,2024-05-21,1312,A,69,6.1NRT,297.42,29.07,D
-11.29139,21.71127,310.21,2.12,1.41,2024-05-21,1312,A,48,6.1NRT,297.08,12.08,D
-12.07064,16.8615,321.69,1.04,1.02,2024-05-21,1312,A,74,6.1NRT,304.59,12.55,D
